CustomerID,Senior Citizen,Partner,Dependents,Paperless Billing,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Tenure Months,Monthly Charges,Total Charges,Protection Count,Abs Charge Change,Tenure Bucket_7-12,Tenure Bucket_13-24,Tenure Bucket_25-48,Tenure Bucket_49-72,Multiple Lines_No phone service,Multiple Lines_Yes,Internet Service_Fiber optic,Internet Service_No,Contract_One year,Contract_Two year,Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check,Churn Value
0096-FCPUF,0,0,0,1,1,0,0,0,0,1,30,64.5,1888.45,1,1.5516666666666623,0,0,1,0,0,1,0,0,0,0,0,0,1,0
0668-OGMHD,0,1,0,0,1,0,0,0,0,0,21,28.5,629.35,1,1.4690476190476218,0,1,0,0,1,0,0,0,0,0,0,1,0,0
6507-ZJSUR,1,1,0,1,0,0,0,0,1,1,23,90.45,2117.25,0,1.6043478260869506,0,1,0,0,0,0,1,0,0,0,0,1,0,0
9408-HRXRK,0,1,1,1,1,1,0,0,1,1,45,105.15,4730.9,2,0.018888888888909605,0,0,1,0,0,1,1,0,0,0,0,1,0,0
5593-SUAOO,0,1,1,0,0,1,1,0,0,0,24,83.15,2033.05,2,1.5604166666666544,0,1,0,0,0,1,1,0,1,0,0,0,0,0
6766-HFKLA,0,1,0,0,0,0,1,1,1,1,56,103.2,5744.35,2,0.6223214285714249,0,0,0,1,0,1,1,0,0,1,0,0,0,0
7617-EYGLW,0,0,0,0,0,0,0,0,0,0,1,19.45,19.45,0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
9220-ZNKJI,1,1,0,0,0,0,1,1,1,0,55,88.8,4805.3,2,1.4309090909090827,0,0,0,1,0,0,1,0,0,1,1,0,0,0
2226-ICFDO,0,1,0,1,1,0,1,1,1,1,72,85.9,6110.75,3,1.0284722222222342,0,0,0,1,0,1,0,0,0,1,1,0,0,0
0723-VSOBE,1,0,0,0,0,0,0,0,0,1,45,34.2,1596.6,0,1.279999999999994,0,0,1,0,1,0,0,0,1,0,0,1,0,0
5529-GIBVH,0,0,0,0,0,0,0,0,0,0,47,20.15,1046.2,0,2.1095744680851105,0,0,1,0,0,0,0,1,0,1,0,0,1,0
9992-UJOEL,0,0,0,1,0,1,0,0,0,0,2,50.3,92.75,1,3.924999999999997,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4741-WWJQZ,0,1,0,1,1,0,0,1,0,0,2,80.15,194.55,2,17.125,0,0,0,0,0,0,1,0,0,0,0,1,0,0
6625-UTXEW,0,1,0,1,0,1,0,0,0,0,12,51.25,612.1,1,0.24166666666666714,1,0,0,0,0,0,0,0,0,0,0,1,0,0
6244-BESBM,0,1,1,1,0,0,0,1,1,1,69,95.2,6671.7,1,1.4913043478260875,0,0,0,1,0,0,1,0,0,1,1,0,0,0
1004-NOZNR,1,0,1,0,1,0,0,0,1,1,56,94.8,5264.3,1,0.794642857142847,0,0,0,1,0,0,1,0,1,0,1,0,0,0
1251-STYSZ,1,0,0,1,1,0,0,0,0,0,4,80.25,303.7,1,4.325000000000003,0,0,0,0,0,1,1,0,0,0,0,1,0,0
2612-PHGOX,0,1,0,1,0,1,1,1,1,0,64,76.1,4818.8,3,0.8062499999999915,0,0,0,1,0,1,0,0,0,1,0,0,0,0
8480-PPONV,0,1,1,0,1,1,1,1,1,1,62,115.55,7159.05,4,0.08145161290322278,0,0,0,1,0,1,1,0,0,1,0,0,0,0
8780-IHCRN,0,1,1,0,0,0,0,0,0,0,63,24.65,1574.5,0,0.34206349206349174,0,0,0,1,0,1,0,1,0,1,1,0,0,0
4598-ZADCK,0,0,0,1,1,1,1,1,1,0,53,53.6,2879.2,4,0.7245283018867852,0,0,0,1,1,0,0,0,1,0,0,1,0,0
1257-SXUXQ,0,1,1,0,0,0,0,0,0,0,5,19.45,86.05,0,2.2399999999999984,0,0,0,0,0,0,0,1,0,0,0,0,1,0
9681-KYGYB,1,1,0,1,1,1,1,0,0,0,49,88.2,4159.45,3,3.31326530612246,0,0,0,1,0,1,1,0,0,0,0,1,0,0
7182-OVLBJ,0,1,1,1,1,0,0,0,1,1,62,101.15,6638.35,1,5.920161290322582,0,0,0,1,0,1,1,0,0,1,0,0,0,0
5095-ETBRJ,0,1,0,0,1,1,0,1,0,0,55,56.8,3112.05,3,0.2172727272727215,0,0,0,1,0,0,0,0,0,1,0,0,1,0
7005-CYUIL,1,1,0,1,1,1,1,1,1,0,71,99.4,7168.25,4,1.5612676056338017,0,0,0,1,0,0,1,0,0,1,0,1,0,0
4821-WQOYN,0,1,1,1,0,0,0,0,0,0,72,20.1,1326.25,0,1.6798611111111121,0,0,0,1,0,0,0,1,0,1,1,0,0,0
4730-AWNAU,0,1,0,0,1,0,1,1,1,1,36,60.7,2234.55,3,1.3708333333333371,0,0,1,0,1,0,0,0,1,0,1,0,0,0
3452-FLHYD,0,1,0,1,0,0,0,0,0,0,25,20.95,495.15,0,1.144000000000002,0,0,1,0,0,0,0,1,1,0,0,0,0,0
2388-LAESQ,1,1,0,1,1,1,1,1,1,1,72,114.85,8317.95,4,0.6770833333333428,0,0,0,1,0,1,1,0,0,1,0,0,0,0
9531-NSBMR,0,0,0,1,0,0,0,0,0,0,36,19.25,679.8,0,0.36666666666666714,0,0,1,0,0,0,0,1,1,0,0,0,0,0
6260-ONULR,0,0,0,1,0,0,0,0,1,1,1,62.8,62.8,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4389-UEFCZ,0,1,0,1,1,0,1,0,1,1,72,105.5,7544.0,2,0.7222222222222285,0,0,0,1,0,1,1,0,0,1,0,1,0,0
8711-LOBKY,0,1,1,0,0,0,0,0,0,0,59,19.85,1188.25,0,0.2898305084745765,0,0,0,1,0,0,0,1,0,1,0,0,1,0
8985-OOPOS,0,0,0,0,0,0,1,1,1,1,1,74.1,74.1,2,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
8800-ZKRFW,0,1,1,1,0,1,1,1,1,1,30,107.5,3242.5,3,0.5833333333333286,0,0,1,0,0,1,1,0,0,0,0,1,0,0
2616-FLVQC,0,0,0,0,0,0,0,0,0,0,64,19.55,1240.15,0,0.1726562499999993,0,0,0,1,0,0,0,1,0,1,0,0,1,0
9968-FFVVH,0,0,0,0,1,1,1,1,0,0,63,68.8,4111.35,4,3.540476190476184,0,0,0,1,0,1,0,0,1,0,0,0,0,0
3108-PCCGG,1,1,0,0,1,1,1,0,1,1,72,84.45,5899.85,3,2.5076388888888914,0,0,0,1,0,1,0,0,0,1,1,0,0,0
8390-FESFV,0,0,0,0,0,1,1,1,1,1,62,84.5,5193.2,3,0.7387096774193509,0,0,0,1,0,1,0,0,0,1,0,0,0,0
3022-BEXHZ,0,1,1,1,0,1,1,1,1,1,67,111.2,7530.8,3,1.2000000000000028,0,0,0,1,0,1,1,0,0,1,0,0,0,0
6248-TKCQV,0,1,0,1,1,0,0,1,1,1,70,80.6,5460.2,2,2.597142857142856,0,0,0,1,0,1,0,0,0,1,0,0,0,0
6729-GDNGC,1,0,0,0,0,0,0,0,1,0,20,80.7,1614.2,0,0.010000000000005116,0,1,0,0,0,0,1,0,0,0,0,0,0,0
6198-ZFIOJ,0,0,0,0,0,0,0,0,0,0,5,75.6,402.5,0,4.900000000000006,0,0,0,0,0,1,1,0,0,0,0,1,0,0
5989-OMNJE,0,1,0,0,1,1,1,0,1,1,24,57.6,1367.75,3,0.6104166666666657,0,1,0,0,1,0,0,0,1,0,0,1,0,0
1291-CUOCY,0,1,0,1,0,1,1,1,1,1,72,110.6,7962.2,3,0.013888888888885731,0,0,0,1,0,1,1,0,0,1,1,0,0,0
9795-SHUHB,0,1,0,1,1,1,0,1,0,0,66,58.2,3810.8,3,0.4606060606060609,0,0,0,1,0,0,0,0,0,1,1,0,0,0
3230-IUALN,0,1,0,1,1,0,1,1,1,1,45,81.0,3533.6,3,2.475555555555559,0,0,1,0,0,0,0,0,0,1,0,0,1,0
0042-RLHYP,0,1,1,0,0,0,0,0,0,0,69,19.7,1396.9,0,0.5449275362318851,0,0,0,1,0,0,0,1,0,1,0,0,0,0
4945-RVMTE,0,0,0,1,0,0,1,0,1,0,28,59.55,1646.45,1,0.7482142857142833,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1866-NXPSP,0,0,0,1,1,1,1,1,0,1,36,75.55,2680.15,4,1.1013888888888772,0,0,1,0,0,0,0,0,1,0,0,0,1,0
3941-XTSKM,0,1,0,1,0,1,1,0,0,1,42,45.1,2049.05,2,3.6869047619047635,0,0,1,0,1,0,0,0,1,0,1,0,0,0
1661-CZBAU,0,0,0,1,1,0,0,1,0,1,48,70.95,3629.2,2,4.658333333333331,0,0,1,0,0,1,0,0,1,0,0,0,0,0
5158-RIVOP,0,1,1,0,0,0,0,0,0,0,11,20.9,202.3,0,2.509090909090908,1,0,0,0,0,0,0,1,0,1,1,0,0,0
9788-YTFGE,0,0,0,1,0,0,0,0,0,0,7,19.95,147.5,0,1.1214285714285737,1,0,0,0,0,0,0,1,0,0,0,0,1,0
9277-JOOMO,0,0,0,0,0,0,0,0,0,0,3,24.6,86.35,0,4.18333333333333,0,0,0,0,0,1,0,1,0,0,0,0,1,0
1907-YLNYW,0,0,0,1,1,0,1,0,0,1,8,66.7,579.0,2,5.674999999999997,1,0,0,0,0,0,0,0,0,0,0,1,0,0
8947-YRTDV,0,1,1,0,1,1,1,0,0,1,32,94.8,3131.55,3,3.0609375000000085,0,0,1,0,0,0,1,0,1,0,0,0,1,0
3161-ONRWK,0,1,0,1,1,1,1,1,0,0,60,65.85,3928.3,4,0.3783333333333303,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0114-RSRRW,0,1,0,1,0,0,0,0,0,0,10,19.95,187.75,0,1.1750000000000007,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4565-NLZBV,0,1,0,1,0,0,0,0,0,0,71,24.65,1710.15,0,0.5633802816901365,0,0,0,1,0,1,0,1,0,1,0,0,0,0
6682-VCIXC,0,1,0,1,1,1,0,1,1,0,43,51.25,2151.6,3,1.2127906976744214,0,0,1,0,1,0,0,0,1,0,0,0,0,0
6475-VHUIZ,0,1,0,0,0,0,1,1,0,0,23,54.25,1221.55,2,1.139130434782608,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3910-MRQOY,0,1,0,0,0,0,0,0,0,0,72,19.4,1496.45,0,1.3840277777777814,0,0,0,1,0,0,0,1,0,1,0,0,0,0
0661-WCQNQ,0,1,0,1,1,0,0,1,0,0,22,56.25,1292.2,2,2.4863636363636417,0,1,0,0,0,0,0,0,1,0,1,0,0,0
7537-RBWEA,0,0,0,1,0,0,0,0,0,0,1,25.15,25.15,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
4656-CAURT,0,0,0,0,0,0,0,0,0,0,69,23.95,1713.1,0,0.8775362318840578,0,0,0,1,0,1,0,1,0,1,0,0,0,0
0121-SNYRK,0,0,0,1,1,0,0,1,0,0,50,35.4,1748.9,2,0.42199999999999704,0,0,0,1,1,0,0,0,1,0,0,0,1,0
3733-LSYCE,0,1,0,0,0,1,0,0,0,0,15,75.35,1114.55,1,1.0466666666666669,0,1,0,0,0,0,1,0,0,0,0,0,0,0
6265-FRMTQ,0,0,0,0,0,0,0,0,0,0,31,20.4,609.1,0,0.751612903225805,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1371-DWPAZ,0,1,0,0,1,1,1,1,1,0,0,56.05,0.0,4,0.0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
2017-CCBLH,0,0,0,0,0,0,0,0,0,0,8,20.0,141.6,0,2.3000000000000007,1,0,0,0,0,0,0,1,0,1,0,0,1,0
7690-KPNCU,0,1,0,1,1,0,1,0,1,1,64,73.05,4688.65,2,0.21015624999999716,0,0,0,1,0,0,0,0,1,0,1,0,0,0
0536-BGFMZ,0,1,0,0,0,0,0,0,0,0,28,20.5,563.05,0,0.3910714285714292,0,0,1,0,0,0,0,1,0,0,0,0,1,0
2293-IJWPS,0,1,0,1,0,0,1,0,1,1,57,100.75,5985.0,1,4.25,0,0,0,1,0,1,1,0,1,0,1,0,0,0
5469-NUJUR,0,0,0,1,0,0,0,0,0,0,19,19.95,373.5,0,0.2921052631578931,0,1,0,0,0,0,0,1,0,1,0,0,1,0
2625-TRCZQ,0,1,0,1,0,1,0,0,1,1,51,49.65,2553.35,1,0.41568627450980244,0,0,0,1,1,0,0,0,0,0,0,1,0,0
4102-HLENU,0,1,0,0,1,1,1,0,0,0,67,65.65,4322.85,3,1.1298507462686587,0,0,0,1,0,1,0,0,0,1,0,0,1,0
7266-GSSJX,0,1,1,1,0,0,0,0,0,0,11,20.45,250.8,0,2.3500000000000014,1,0,0,0,0,0,0,1,0,0,0,1,0,0
7722-VJRQD,0,1,0,0,1,0,1,1,1,1,72,60.95,4549.05,3,2.231250000000003,0,0,0,1,1,0,0,0,0,1,0,0,0,0
7073-QETQY,0,1,0,1,0,0,0,0,0,0,66,20.35,1359.5,0,0.2484848484848463,0,0,0,1,0,0,0,1,1,0,0,1,0,0
5624-RYAMH,0,0,0,1,0,0,0,0,0,0,9,19.5,178.85,0,0.37222222222222,1,0,0,0,0,0,0,1,0,0,0,1,0,0
0196-JTUQI,0,0,0,1,0,0,0,0,0,0,9,75.2,633.85,0,4.772222222222226,1,0,0,0,0,1,1,0,0,0,1,0,0,0
7130-YXBRO,0,1,0,1,1,1,1,0,1,1,48,111.45,5315.1,3,0.71875,0,0,1,0,0,1,1,0,0,0,0,0,0,0
9272-LSVYH,0,0,0,0,0,0,0,0,0,0,10,70.15,735.5,0,3.3999999999999915,1,0,0,0,0,0,1,0,0,0,0,0,1,0
3084-DOWLE,0,1,0,0,1,1,1,1,1,1,72,92.0,6474.4,4,2.077777777777783,0,0,0,1,0,1,0,0,0,1,0,0,0,0
1084-MNSMJ,0,1,0,0,1,1,1,1,1,1,51,85.5,4421.95,4,1.204901960784312,0,0,0,1,0,0,0,0,0,1,1,0,0,0
4238-HFHSN,1,1,0,1,0,1,0,0,0,0,61,82.15,4904.85,1,1.7426229508196656,0,0,0,1,0,1,1,0,0,0,0,1,0,0
6250-CGGUN,0,0,0,0,1,0,1,1,0,0,54,84.4,4484.05,3,1.362037037037041,0,0,0,1,0,0,1,0,1,0,0,1,0,0
5478-JJVZK,0,0,0,1,1,1,0,0,0,0,33,60.9,2033.85,2,0.731818181818177,0,0,1,0,0,1,0,0,0,0,0,0,1,0
7596-IIWYC,0,0,0,1,0,0,0,0,0,0,27,20.25,538.2,0,0.31666666666666643,0,0,1,0,0,0,0,1,0,1,0,0,0,0
9793-WECQC,0,0,0,0,0,1,0,0,1,1,23,95.3,2192.9,1,0.04347826086957696,0,1,0,0,0,0,1,0,0,0,0,0,1,0
4291-HPAXL,0,0,1,0,0,0,0,0,0,0,1,19.85,19.85,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8999-YPYBV,0,1,0,1,1,1,1,1,1,1,45,84.35,3858.05,4,1.3844444444444548,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1839-FBNFR,0,1,1,1,0,0,0,0,0,0,39,19.85,854.8,0,2.067948717948717,0,0,1,0,0,0,0,1,0,1,0,0,0,0
3071-MVJCD,0,1,0,0,1,1,1,1,1,0,72,82.3,5815.15,4,1.53402777777778,0,0,0,1,0,1,0,0,0,1,0,0,0,0
1697-BCSHV,0,1,1,1,0,1,0,0,1,0,58,66.8,3970.4,1,1.6551724137931103,0,0,0,1,0,1,0,0,0,0,0,0,0,0
0562-KBDVM,0,0,0,1,1,1,1,1,0,0,70,44.6,3058.15,4,0.9121428571428538,0,0,0,1,1,0,0,0,0,1,0,0,0,0
1131-SUEKT,0,1,1,1,0,1,0,1,1,1,61,98.45,6145.2,2,2.2909836065573757,0,0,0,1,0,0,1,0,1,0,0,0,0,0
3717-OEAUQ,0,0,0,0,0,0,0,0,0,0,2,70.7,129.2,0,6.1000000000000085,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4538-WNTMJ,0,1,0,0,0,0,0,0,0,0,46,24.95,1165.9,0,0.39565217391304586,0,0,1,0,0,1,0,1,1,0,0,0,1,0
9432-RUVSL,0,0,0,1,1,0,1,1,1,1,48,102.5,4904.25,3,0.328125,0,0,1,0,0,0,1,0,0,1,1,0,0,0
8060-HIWJJ,0,0,0,0,0,1,1,1,1,1,64,86.55,5632.55,3,1.4585937500000057,0,0,0,1,0,1,0,0,0,1,1,0,0,0
7684-XSZIY,0,1,1,0,0,0,0,0,0,0,72,24.3,1643.25,0,1.4770833333333329,0,0,0,1,0,1,0,1,0,1,0,0,0,0
9089-UOWJG,0,1,1,1,0,0,1,0,1,0,12,58.35,740.55,1,3.362499999999997,1,0,0,0,0,0,0,0,0,0,1,0,0,0
8039-ACLPL,0,1,0,0,1,1,1,0,0,1,72,68.75,4888.2,3,0.8583333333333343,0,0,0,1,0,0,0,0,0,1,1,0,0,0
9885-AIBVB,0,1,0,1,0,1,1,0,0,0,29,85.8,2440.25,2,1.6534482758620612,0,0,1,0,0,1,1,0,0,0,0,1,0,0
1934-MKPXS,0,1,0,0,0,0,0,0,0,0,33,20.1,620.55,0,1.2954545454545467,0,0,1,0,0,0,0,1,1,0,1,0,0,0
2592-YKDIF,0,0,0,0,0,0,0,0,0,0,1,20.35,20.35,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2272-JKMSI,0,1,1,1,0,1,1,1,1,1,62,110.8,6840.95,3,0.46209677419355444,0,0,0,1,0,1,1,0,1,0,0,1,0,0
8714-CTZJW,0,0,0,1,0,0,1,0,0,1,4,82.85,319.6,1,2.9499999999999886,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3569-EDBPQ,0,0,0,1,1,0,0,1,0,0,24,84.35,1938.05,2,3.597916666666663,0,1,0,0,0,1,1,0,0,0,0,1,0,0
3131-NWVFJ,0,1,0,0,0,0,0,0,0,0,14,19.55,294.5,0,1.485714285714284,0,1,0,0,0,0,0,1,1,0,0,0,1,0
7521-YXVZY,0,0,1,0,0,0,0,0,0,0,3,19.95,58.3,0,0.5166666666666657,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2373-NTKOD,0,0,0,1,0,0,0,0,1,1,8,66.25,546.45,0,2.0562500000000057,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1970-KKFWL,0,0,0,0,0,0,0,0,0,0,35,23.3,797.1,0,0.5257142857142867,0,0,1,0,0,1,0,1,0,1,0,0,0,0
9337-SRRNI,0,0,1,1,0,0,0,0,0,0,66,25.3,1673.8,0,0.060606060606058776,0,0,0,1,0,1,0,1,0,1,1,0,0,0
0895-UADGO,0,0,0,1,1,0,0,1,0,1,8,44.55,343.45,2,1.6187499999999986,1,0,0,0,1,0,0,0,0,1,0,0,1,0
5678-VFNEQ,0,1,0,1,1,0,1,0,1,1,71,104.1,7412.25,2,0.29788732394366946,0,0,0,1,0,1,1,0,1,0,1,0,0,0
5977-CKHON,0,1,1,1,0,0,1,0,0,1,43,92.55,4039.0,1,1.3802325581395394,0,0,1,0,0,1,1,0,0,0,0,0,0,0
2692-BUCFV,1,0,0,1,0,1,1,0,1,1,29,101.45,2948.6,2,0.22586206896551175,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1830-GGFNM,0,1,1,0,1,1,1,1,0,0,65,94.55,6078.75,4,1.0307692307692236,0,0,0,1,0,1,1,0,0,1,1,0,0,0
5302-BDJNT,0,0,0,0,0,0,1,1,1,0,35,95.5,3418.2,2,2.162857142857135,0,0,1,0,0,1,1,0,0,0,0,1,0,0
5223-UZAVK,0,0,0,1,1,1,0,0,1,1,64,100.3,6603.8,2,2.8843750000000057,0,0,0,1,0,0,1,0,1,0,1,0,0,0
4859-ZSRDZ,0,1,0,1,0,0,1,1,1,1,58,55.5,3166.9,2,0.8982758620689637,0,0,0,1,1,0,0,0,0,1,1,0,0,0
5651-WYIPH,1,0,0,1,0,1,0,0,0,0,18,49.85,865.75,1,1.75277777777778,0,1,0,0,0,0,0,0,0,0,1,0,0,0
9350-VLHMB,0,1,1,1,0,1,0,0,0,1,67,89.55,6373.1,1,5.570895522388071,0,0,0,1,0,1,1,0,0,0,0,0,0,0
3498-LZGQZ,0,1,1,1,0,0,0,0,0,0,63,19.15,1177.05,0,0.466666666666665,0,0,0,1,0,0,0,1,0,1,0,0,1,0
8785-CJSHH,0,1,0,1,0,1,0,0,1,1,60,99.8,5985.75,1,0.037499999999994316,0,0,0,1,0,1,1,0,0,0,0,1,0,0
3870-SPZSI,0,1,1,1,1,1,1,1,1,1,70,113.05,7869.05,4,0.6349999999999909,0,0,0,1,0,1,1,0,0,1,1,0,0,0
7560-QRBXH,0,0,0,0,0,0,0,0,0,0,48,19.95,936.7,0,0.435416666666665,0,0,1,0,0,0,0,1,1,0,0,0,1,0
7077-XJMET,0,1,0,1,0,0,1,1,1,1,12,74.15,741.4,2,12.366666666666674,1,0,0,0,0,0,0,0,0,0,0,1,0,0
8752-GHJFU,1,1,0,1,1,1,1,1,0,0,71,92.0,6585.2,4,0.7492957746478908,0,0,0,1,0,1,1,0,1,0,0,1,0,0
6896-SRVYQ,1,0,0,0,0,0,1,0,0,0,44,73.85,3122.4,1,2.886363636363626,0,0,1,0,0,0,1,0,0,0,0,1,0,0
4652-ODEVH,0,1,1,0,0,0,0,0,0,0,45,24.45,1088.25,0,0.2666666666666657,0,0,1,0,0,1,0,1,0,1,0,0,1,0
6510-UPNKS,0,0,0,0,0,0,0,0,0,0,23,24.8,615.35,0,1.9543478260869556,0,1,0,0,0,1,0,1,1,0,1,0,0,0
6718-BDGHG,0,1,0,1,0,0,0,1,1,0,43,64.85,2908.2,1,2.782558139534885,0,0,1,0,0,1,0,0,1,0,0,0,0,0
9046-DQMTP,0,0,0,0,0,0,0,0,0,0,35,20.75,739.9,0,0.39000000000000057,0,0,1,0,0,0,0,1,0,0,0,0,0,0
6439-LAJXL,0,1,0,1,1,1,0,1,1,0,9,68.95,593.85,3,2.9666666666666686,1,0,0,0,0,0,0,0,0,0,0,0,1,0
9052-VKDUW,1,1,0,1,1,1,1,0,1,1,65,109.4,7227.45,3,1.791538461538451,0,0,0,1,0,1,1,0,0,0,1,0,0,0
1666-JZPZT,0,0,0,0,0,0,0,0,0,0,27,49.0,1291.35,0,1.1722222222222243,0,0,1,0,0,1,0,0,0,0,0,0,1,0
5777-KJIRB,0,0,0,1,0,0,1,0,0,0,40,50.25,2023.55,1,0.33874999999999744,0,0,1,0,0,0,0,0,1,0,0,0,1,0
7677-SJJJK,0,1,0,0,0,0,0,0,0,0,8,19.9,153.95,0,0.65625,1,0,0,0,0,0,0,1,1,0,1,0,0,0
2480-EJWYP,1,1,0,1,0,1,0,0,1,1,58,97.8,5458.8,1,3.682758620689654,0,0,0,1,0,1,1,0,1,0,0,0,0,0
3253-HKOKL,0,1,1,0,1,0,1,0,1,1,52,100.3,5244.45,2,0.5548076923076906,0,0,0,1,0,0,1,0,1,0,0,1,0,0
7055-HNEOJ,0,1,0,1,0,0,1,1,0,0,3,55.8,154.55,2,4.283333333333324,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5514-YQENT,0,0,1,1,1,1,1,1,1,1,41,111.15,4507.15,4,1.2195121951219647,0,0,1,0,0,0,1,0,0,1,0,1,0,0
3211-AAPKX,0,0,0,1,0,0,0,1,1,1,20,98.55,2031.95,1,3.0474999999999994,0,1,0,0,0,1,1,0,0,0,0,0,1,0
8445-DNBAE,0,0,1,1,0,0,0,0,0,0,1,50.05,50.05,0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2958-NHPPS,0,0,0,0,0,0,0,0,0,0,23,20.85,473.9,0,0.24565217391304728,0,1,0,0,0,0,0,1,0,0,0,1,0,0
6806-YDEUL,1,0,0,0,0,0,0,0,0,0,6,19.5,106.8,0,1.6999999999999993,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1735-XMJVH,0,1,1,1,0,0,0,0,0,0,8,19.35,152.6,0,0.27500000000000213,1,0,0,0,0,0,0,1,0,0,0,0,1,0
6890-PFRQX,0,0,0,0,1,0,1,0,1,0,18,69.5,1199.4,2,2.86666666666666,0,1,0,0,0,1,0,0,0,0,0,0,1,0
0222-CNVPT,1,0,0,1,1,0,0,0,1,1,52,48.8,2555.05,1,0.3355769230769283,0,0,0,1,1,0,0,0,0,0,1,0,0,0
5899-OUVKV,0,0,0,1,0,1,0,0,1,1,31,94.5,2979.2,1,1.6032258064516043,0,0,1,0,0,0,1,0,0,0,0,1,0,0
8681-ICONS,0,1,1,1,0,0,0,0,0,0,29,20.65,654.85,0,1.9310344827586228,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1621-YNCJH,0,1,0,1,1,1,1,1,0,1,36,106.05,3834.4,4,0.4611111111111228,0,0,1,0,0,1,1,0,0,1,1,0,0,0
6362-QHAFM,0,1,0,1,0,0,1,1,1,1,42,108.3,4586.15,2,0.8940476190476119,0,0,1,0,0,1,1,0,1,0,0,1,0,0
3070-BDOQC,0,0,0,1,0,1,1,0,1,1,60,99.65,5941.05,2,0.6325000000000074,0,0,0,1,0,0,1,0,0,1,0,1,0,0
6234-PFPXL,0,1,0,0,1,0,0,1,1,0,22,95.9,2234.95,2,5.688636363636348,0,1,0,0,0,1,1,0,0,0,1,0,0,0
9824-QCJPK,0,1,0,0,0,0,0,0,0,0,36,20.0,666.75,0,1.4791666666666679,0,0,1,0,0,0,0,1,1,0,0,0,1,0
4283-IVYCI,0,0,0,0,1,0,0,1,0,1,9,64.95,547.8,2,4.083333333333343,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1866-OBPNR,0,1,1,0,0,1,0,0,0,0,1,74.6,74.6,1,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
8205-MQUGY,0,1,1,1,1,0,0,0,0,0,12,49.2,571.15,1,1.6041666666666714,1,0,0,0,0,0,0,0,0,0,0,1,0,0
8970-ANWXO,0,0,0,1,0,0,0,1,1,1,23,73.75,1756.6,1,2.623913043478254,0,1,0,0,0,1,0,0,1,0,0,0,1,0
9480-BQJEI,0,0,0,1,1,1,0,0,0,1,62,92.3,5731.45,2,0.14274193548386904,0,0,0,1,0,1,1,0,1,0,0,0,0,0
6979-TNDEU,0,0,0,0,0,0,0,0,0,0,8,19.2,156.85,0,0.40625,1,0,0,0,0,0,0,1,0,0,0,0,1,0
9777-WJJPR,0,1,0,0,0,0,1,0,1,0,31,88.65,2683.2,1,2.0951612903225936,0,0,1,0,0,1,1,0,0,0,1,0,0,0
9495-SKLKD,0,1,1,1,0,1,1,0,0,1,45,95.95,4456.65,2,3.086666666666659,0,0,1,0,0,1,1,0,0,0,0,0,0,0
6048-UWKAL,1,1,0,0,0,1,0,1,1,1,69,105.4,6998.95,2,3.965942028985509,0,0,0,1,0,1,1,0,0,1,1,0,0,0
5067-DGXLL,0,0,0,0,0,0,0,0,0,0,2,20.25,36.8,0,1.8500000000000014,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6281-FKEWS,0,0,0,1,0,0,1,0,1,1,44,49.05,2265.0,1,2.4272727272727295,0,0,1,0,1,0,0,0,1,0,0,1,0,0
8898-KASCD,0,0,0,0,0,0,1,1,0,0,39,35.55,1309.15,2,1.9820512820512803,0,0,1,0,1,0,0,0,1,0,0,0,1,0
9242-TKFSV,0,1,0,1,1,1,1,1,1,1,72,65.1,4754.3,4,0.9319444444444542,0,0,0,1,1,0,0,0,0,1,1,0,0,0
9290-SHCMB,1,0,0,1,0,0,1,0,1,1,13,96.85,1235.55,1,1.8076923076923066,0,1,0,0,0,0,1,0,0,0,0,1,0,0
